Time,Altitude,Pressure,Velocity,Temperature,Events,Voltages
349.44,6946.196,771.80,-29.14286,75.92, -,8.790354
349.49,6946.196,771.80,-29.14286,75.92, -,8.770906
349.54,6946.196,771.80,-25.90476,75.92, -,8.770906
349.59,6942.792,771.90,-29.14286,75.92, -,8.770906
349.64,6942.792,771.90,-25.90476,75.92, -,8.770906
349.69,6939.39,772.00,-29.14286,75.92, -,8.770906
349.74,6939.39,772.00,-29.14286,75.92, -,8.770906
349.79,6935.989,772.10,-29.14286,75.92, -,8.770906
349.84,6935.989,772.10,-25.90476,75.92, -,8.770906
349.89,6935.989,772.10,-25.90476,75.92, -,8.770906
349.94,6932.586,772.20,-25.90476,75.92, -,8.770906
349.99,6932.586,772.20,-25.90476,75.92, -,8.770906
350.04,6929.185,772.30,-29.14286,75.92, -,8.770906
350.09,6929.185,772.30,-29.14286,75.92, -,8.770906
350.14,6929.185,772.30,-25.90476,75.92, -,8.770906
350.19,6925.783,772.40,-29.14286,75.92, -,8.770906
350.24,6925.783,772.40,-25.90476,75.92, -,8.770906
350.29,6925.783,772.40,-25.90476,75.92, -,8.770906
350.34,6922.383,772.50,-25.90476,75.92, -,8.770906
350.39,6922.383,772.50,-25.90476,75.92, -,8.770906
350.44,6922.383,772.50,-25.90476,75.92, -,8.770906
350.49,6918.983,772.60,-25.90476,75.92, -,8.770906
350.54,6918.983,772.60,-25.90476,75.92, -,8.770906
350.59,6918.983,772.60,-25.90476,75.92, -,8.770906
350.64,6915.582,772.70,-25.90476,75.92, -,8.770906
350.69,6915.582,772.70,-25.90476,75.92, -,8.770906
350.74,6915.582,772.70,-22.66667,75.92, -,8.770906
350.79,6912.184,772.80,-25.90476,75.92, -,8.770906
350.84,6912.184,772.80,-22.66667,75.92, -,8.770906
350.89,6908.783,772.90,-25.90476,75.92, -,8.770906
350.94,6908.783,772.90,-25.90476,75.92, -,8.770906
350.99,6908.783,772.90,-22.66667,75.92, -,8.770906
351.04,6901.987,773.10,-29.14286,75.92, -,8.770906
351.09,6901.987,773.10,-25.90476,75.92, -,8.770906
351.14,6901.987,773.10,-25.90476,75.92, -,8.770906
351.19,6898.587,773.20,-29.14286,75.92, -,8.770906
351.24,6898.587,773.20,-25.90476,75.92, -,8.770906
351.29,6895.19,773.30,-29.14286,75.92, -,8.770906
351.34,6895.19,773.30,-29.14286,75.92, -,8.770906
351.39,6891.792,773.40,-29.14286,75.92, -,8.770906
351.44,6891.792,773.40,-29.14286,75.92, -,8.770906
351.49,6891.792,773.40,-29.14286,75.92, -,8.790354
351.54,6891.792,773.40,-25.90476,75.92, -,8.790354
351.59,6891.792,773.40,-25.90476,75.92, -,8.790354
351.64,6888.396,773.50,-29.14286,75.92, -,8.790354
351.69,6888.396,773.50,-25.90476,75.92, -,8.790354
351.74,6888.396,773.50,-25.90476,75.92, -,8.790354
351.79,6885,773.60,-29.14286,75.92, -,8.790354
351.84,6881.602,773.70,-29.14286,75.92, -,8.790354
351.89,6881.602,773.70,-29.14286,75.92, -,8.790354
351.94,6878.207,773.80,-29.14286,75.92, -,8.790354
351.99,6874.81,773.90,-32.38095,75.92, -,8.790354
352.04,6874.81,773.90,-32.38095,75.92, -,8.790354
352.09,6871.415,774.00,-29.14286,75.92, -,8.790354
352.14,6871.415,774.00,-29.14286,75.92, -,8.790354
352.19,6871.415,774.00,-29.14286,75.92, -,8.790354
352.24,6868.021,774.10,-29.14286,75.92, -,8.790354
352.29,6864.625,774.20,-32.38095,75.92, -,8.790354
352.34,6864.625,774.20,-29.14286,75.92, -,8.790354
352.39,6864.625,774.20,-29.14286,75.92, -,8.790354
352.44,6861.231,774.30,-29.14286,75.92, -,8.790354
352.49,6857.836,774.40,-32.38095,75.92, -,8.790354
352.54,6857.836,774.40,-32.38095,75.74, -,8.770906
352.59,6857.836,774.40,-32.38095,75.74, -,8.770906
352.64,6857.836,774.40,-32.38095,75.74, -,8.770906
352.69,6857.836,774.40,-29.14286,75.74, -,8.770906
352.74,6854.443,774.50,-32.38095,75.74, -,8.770906
352.79,6854.443,774.50,-32.38095,75.74, -,8.770906
352.84,6854.443,774.50,-29.14286,75.74, -,8.770906
352.89,6851.051,774.60,-29.14286,75.74, -,8.770906
352.94,6851.051,774.60,-29.14286,75.74, -,8.770906
352.99,6847.657,774.70,-29.14286,75.74, -,8.770906
353.04,6847.657,774.70,-25.90476,75.74, -,8.770906
353.09,6847.657,774.70,-25.90476,75.74, -,8.770906
353.14,6847.657,774.70,-22.66667,75.74, -,8.770906
353.19,6844.265,774.80,-25.90476,75.74, -,8.770906
353.24,6844.265,774.80,-25.90476,75.74, -,8.770906
353.29,6844.265,774.80,-22.66667,75.74, -,8.770906
353.34,6844.265,774.80,-19.42857,75.74, -,8.770906
353.39,6840.872,774.90,-22.66667,75.74, -,8.770906
353.44,6840.872,774.90,-22.66667,75.74, -,8.770906
353.49,6837.48,775.00,-22.66667,75.74, -,8.770906
353.54,6837.48,775.00,-19.42857,75.74, -,8.770906
353.59,6834.09,775.10,-22.66667,75.74, -,8.770906
353.64,6834.09,775.10,-22.66667,75.74, -,8.770906
353.69,6830.697,775.20,-25.90476,75.74, -,8.770906
353.74,6834.09,775.10,-22.66667,75.74, -,8.770906
353.79,6830.697,775.20,-22.66667,75.74, -,8.770906
353.84,6830.697,775.20,-22.66667,75.74, -,8.770906
353.89,6827.308,775.30,-25.90476,75.74, -,8.770906
353.94,6823.916,775.40,-25.90476,75.74, -,8.770906
353.99,6823.916,775.40,-25.90476,75.74, -,8.770906
354.04,6820.527,775.50,-25.90476,75.74, -,8.770906
354.09,6817.138,775.60,-29.14286,75.74, -,8.770906
354.14,6817.138,775.60,-29.14286,75.74, -,8.770906
354.19,6813.747,775.70,-32.38095,75.74, -,8.770906
354.24,6813.747,775.70,-29.14286,75.74, -,8.770906
354.29,6810.359,775.80,-32.38095,75.74, -,8.770906
354.34,6810.359,775.80,-32.38095,75.74, -,8.770906
354.39,6806.969,775.90,-35.61905,75.74, -,8.770906
354.44,6806.969,775.90,-32.38095,75.74, -,8.770906
354.49,6810.359,775.80,-29.14286,75.74, -,8.770906
354.54,6810.359,775.80,-25.90476,75.74, -,8.790354
354.59,6806.969,775.90,-29.14286,75.74, -,8.790354
354.64,6806.969,775.90,-25.90476,75.74, -,8.790354
354.69,6803.582,776.00,-29.14286,75.74, -,8.790354
354.74,6803.582,776.00,-25.90476,75.74, -,8.790354
354.79,6800.194,776.10,-32.38095,75.74, -,8.790354
354.84,6800.194,776.10,-29.14286,75.74, -,8.790354
354.89,6796.806,776.20,-32.38095,75.74, -,8.790354
354.94,6793.419,776.30,-32.38095,75.74, -,8.790354
354.99,6790.031,776.40,-32.38095,75.74, -,8.790354
355.04,6790.031,776.40,-32.38095,75.74, -,8.790354
355.09,6786.646,776.50,-32.38095,75.74, -,8.790354
355.14,6786.646,776.50,-29.14286,75.74, -,8.790354
355.19,6786.646,776.50,-29.14286,75.74, -,8.790354
355.24,6786.646,776.50,-25.90476,75.74, -,8.790354
355.29,6783.26,776.60,-29.14286,75.74, -,8.790354
355.34,6779.873,776.70,-29.14286,75.74, -,8.790354
355.39,6779.873,776.70,-29.14286,75.74, -,8.790354
355.44,6779.873,776.70,-25.90476,75.74, -,8.790354
355.49,6779.873,776.70,-25.90476,75.74, -,8.770906
355.54,6776.488,776.80,-32.38095,75.74, -,8.770906
355.59,6776.488,776.80,-32.38095,75.74, -,8.770906
355.64,6776.488,776.80,-29.14286,75.74, -,8.770906
355.69,6773.102,776.90,-32.38095,75.74, -,8.770906
355.74,6769.718,777.00,-32.38095,75.74, -,8.770906
355.79,6766.334,777.10,-35.61905,75.74, -,8.770906
355.84,6766.334,777.10,-32.38095,75.74, -,8.770906
355.89,6766.334,777.10,-32.38095,75.74, -,8.770906
355.94,6766.334,777.10,-29.14286,75.74, -,8.770906
355.99,6762.949,777.20,-29.14286,75.74, -,8.770906
356.04,6762.949,777.20,-25.90476,75.74, -,8.770906
356.09,6759.566,777.30,-29.14286,75.74, -,8.770906
356.14,6759.566,777.30,-25.90476,75.74, -,8.770906
356.19,6756.182,777.40,-29.14286,75.74, -,8.770906
356.24,6756.182,777.40,-29.14286,75.74, -,8.770906
356.29,6756.182,777.40,-29.14286,75.74, -,8.770906
356.34,6752.799,777.50,-29.14286,75.74, -,8.770906
356.39,6752.799,777.50,-25.90476,75.74, -,8.770906
356.44,6752.799,777.50,-25.90476,75.74, -,8.770906
356.49,6749.417,777.60,-29.14286,75.74, -,8.770906
356.54,6749.417,777.60,-29.14286,75.74, -,8.790354
356.59,6746.034,777.70,-29.14286,75.74, -,8.790354
356.64,6746.034,777.70,-29.14286,75.74, -,8.790354
356.69,6746.034,777.70,-29.14286,75.74, -,8.790354
356.74,6742.653,777.80,-29.14286,75.74, -,8.790354
356.79,6739.27,777.90,-29.14286,75.74, -,8.790354
356.84,6739.27,777.90,-25.90476,75.74, -,8.790354
356.89,6735.89,778.00,-29.14286,75.74, -,8.790354
356.94,6732.51,778.10,-32.38095,75.74, -,8.790354
356.99,6732.51,778.10,-32.38095,75.74, -,8.790354
357.04,6732.51,778.10,-29.14286,75.74, -,8.790354
357.09,6732.51,778.10,-29.14286,75.74, -,8.790354
357.14,6729.128,778.20,-29.14286,75.74, -,8.790354
357.19,6729.128,778.20,-29.14286,75.74, -,8.790354
357.24,6725.749,778.30,-29.14286,75.74, -,8.790354
357.29,6725.749,778.30,-29.14286,75.74, -,8.790354
357.34,6725.749,778.30,-29.14286,75.74, -,8.790354
357.39,6725.749,778.30,-25.90476,75.74, -,8.790354
357.44,6722.367,778.40,-29.14286,75.74, -,8.790354
357.49,6722.367,778.40,-29.14286,75.74, -,8.770906
357.54,6722.367,778.40,-25.90476,75.74, -,8.770906
357.59,6718.989,778.50,-29.14286,75.74, -,8.770906
357.64,6718.989,778.50,-25.90476,75.74, -,8.770906
357.69,6715.61,778.60,-29.14286,75.74, -,8.770906
357.74,6715.61,778.60,-29.14286,75.74, -,8.770906
357.79,6715.61,778.60,-25.90476,75.74, -,8.770906
357.84,6712.23,778.70,-25.90476,75.74, -,8.770906
357.89,6712.23,778.70,-25.90476,75.74, -,8.770906
357.94,6708.853,778.80,-25.90476,75.74, -,8.770906
357.99,6705.474,778.90,-25.90476,75.74, -,8.770906
358.04,6702.097,779.00,-29.14286,75.74, -,8.770906
358.09,6702.097,779.00,-29.14286,75.74, -,8.770906
358.14,6698.72,779.10,-32.38095,75.74, -,8.770906
358.19,6698.72,779.10,-29.14286,75.74, -,8.770906
358.24,6695.342,779.20,-32.38095,75.74, -,8.770906
358.29,6695.342,779.20,-29.14286,75.74, -,8.770906
358.34,6691.966,779.30,-32.38095,75.74, -,8.770906
358.39,6691.966,779.30,-32.38095,75.74, -,8.770906
358.44,6688.588,779.40,-35.61905,75.74, -,8.770906
358.49,6688.588,779.40,-32.38095,75.74, -,8.770906
358.54,6685.213,779.50,-35.61905,75.56, -,8.770906
358.59,6681.838,779.60,-38.85714,75.56, -,8.770906
358.64,6681.838,779.60,-35.61905,75.56, -,8.770906
358.69,6681.838,779.60,-35.61905,75.56, -,8.770906
358.74,6681.838,779.60,-32.38095,75.56, -,8.770906
358.79,6678.462,779.70,-35.61905,75.56, -,8.770906
358.84,6678.462,779.70,-35.61905,75.56, -,8.770906
358.89,6675.088,779.80,-35.57143,75.56, -,8.770906
358.94,6675.088,779.80,-35.57143,75.56, -,8.770906
358.99,6675.088,779.80,-32.33333,75.56, -,8.770906
359.04,6671.712,779.90,-32.33333,75.56, -,8.770906
359.09,6671.712,779.90,-29.09524,75.56, -,8.770906
359.14,6671.712,779.90,-29.09524,75.56, -,8.770906
359.19,6668.338,780.00,-29.04762,75.56, -,8.770906
359.24,6668.338,780.00,-29.04762,75.56, -,8.770906
359.29,6668.338,780.00,-25.80952,75.56, -,8.770906
359.34,6664.965,780.10,-29,75.56, -,8.770906
359.39,6664.965,780.10,-25.76191,75.56, -,8.770906
359.44,6661.591,780.20,-28.95238,75.56, -,8.770906
359.49,6658.218,780.30,-28.90476,75.56, -,8.770906
359.54,6658.218,780.30,-28.90476,75.56, -,8.770906
359.59,6658.218,780.30,-25.66667,75.56, -,8.770906
359.64,6658.218,780.30,-22.42857,75.56, -,8.770906
359.69,6654.844,780.40,-25.61905,75.56, -,8.770906
359.74,6654.844,780.40,-25.61905,75.56, -,8.770906
359.79,6654.844,780.40,-25.61905,75.56, -,8.770906
359.84,6651.473,780.50,-25.57143,75.56, -,8.770906
359.89,6651.473,780.50,-25.57143,75.56, -,8.770906
359.94,6648.102,780.60,-25.57143,75.56, -,8.770906
359.99,6648.102,780.60,-25.57143,75.56, -,8.770906
360.04,6648.102,780.60,-25.57143,75.56, -,8.770906
360.09,6648.102,780.60,-22.33333,75.56, -,8.770906
360.14,6644.729,780.70,-25.52381,75.56, -,8.770906
360.19,6644.729,780.70,-25.52381,75.56, -,8.770906
360.24,6644.729,780.70,-22.33333,75.56, -,8.770906
360.29,6644.729,780.70,-22.33333,75.56, -,8.770906
360.34,6641.358,780.80,-25.52381,75.56, -,8.770906
360.39,6637.985,780.90,-25.52381,75.56, -,8.770906
360.44,6637.985,780.90,-25.52381,75.56, -,8.770906
360.49,6634.616,781.00,-25.52381,75.56, -,8.770906
360.54,6634.616,781.00,-22.33333,75.56, -,8.790354
360.59,6631.246,781.10,-25.52381,75.56, -,8.790354
360.64,6631.246,781.10,-25.52381,75.56, -,8.790354
360.69,6627.875,781.20,-28.71428,75.56, -,8.790354
360.74,6627.875,781.20,-25.52381,75.56, -,8.790354
360.79,6627.875,781.20,-25.52381,75.56, -,8.790354
360.84,6627.875,781.20,-25.52381,75.56, -,8.790354
360.89,6624.506,781.30,-25.52381,75.56, -,8.790354
360.94,6624.506,781.30,-25.52381,75.56, -,8.790354
360.99,6621.135,781.40,-25.52381,75.56, -,8.790354
361.04,6621.135,781.40,-25.52381,75.56, -,8.790354
361.09,6617.767,781.50,-28.71428,75.56, -,8.790354
361.14,6614.399,781.60,-31.90476,75.56, -,8.790354
361.19,6614.399,781.60,-28.71428,75.56, -,8.790354
361.24,6614.399,781.60,-28.71428,75.56, -,8.790354
361.29,6611.03,781.70,-31.90476,75.56, -,8.790354
361.34,6611.03,781.70,-31.90476,75.56, -,8.790354
361.39,6611.03,781.70,-28.71428,75.56, -,8.790354
361.44,6611.03,781.70,-25.52381,75.56, -,8.790354
361.49,6607.663,781.80,-28.71428,75.56, -,8.770906
361.54,6604.294,781.90,-28.71428,75.56, -,8.770906
361.59,6604.294,781.90,-28.71428,75.56, -,8.770906
361.64,6600.928,782.00,-28.71428,75.56, -,8.770906
361.69,6600.928,782.00,-28.71428,75.56, -,8.770906
361.74,6597.562,782.10,-28.71428,75.56, -,8.770906
361.79,6594.194,782.20,-31.90476,75.56, -,8.770906
361.84,6594.194,782.20,-31.90476,75.56, -,8.770906
361.89,6590.828,782.30,-35.09524,75.56, -,8.770906
361.94,6590.828,782.30,-31.90476,75.56, -,8.770906
361.99,6590.828,782.30,-31.90476,75.56, -,8.770906
362.04,6587.461,782.40,-31.90476,75.56, -,8.770906
362.09,6587.461,782.40,-31.90476,75.56, -,8.770906
362.14,6584.097,782.50,-31.90476,75.56, -,8.770906
362.19,6584.097,782.50,-28.71428,75.56, -,8.770906
362.24,6584.097,782.50,-28.71428,75.56, -,8.770906
362.29,6580.732,782.60,-31.90476,75.56, -,8.770906
362.34,6580.732,782.60,-28.71428,75.56, -,8.770906
362.39,6577.366,782.70,-31.90476,75.56, -,8.770906
362.44,6577.366,782.70,-31.90476,75.56, -,8.770906
362.49,6577.366,782.70,-31.90476,75.56, -,8.770906
362.54,6574.002,782.80,-31.90476,75.56, -,8.790354
362.59,6570.637,782.90,-31.90476,75.56, -,8.790354
362.64,6570.637,782.90,-31.90476,75.56, -,8.790354
362.69,6570.637,782.90,-28.71428,75.56, -,8.790354
362.74,6570.637,782.90,-28.71428,75.56, -,8.790354
362.78,6567.274,783.00,-28.71428,75.56, -,8.790354
362.83,6567.274,783.00,-25.52381,75.56, -,8.790354
362.88,6567.274,783.00,-25.52381,75.56, -,8.790354
362.93,6563.912,783.10,-25.52381,75.56, -,8.790354
362.98,6563.912,783.10,-25.52381,75.56, -,8.790354
363.03,6563.912,783.10,-25.52381,75.56, -,8.790354
363.08,6560.547,783.20,-25.52381,75.56, -,8.790354
363.13,6560.547,783.20,-25.52381,75.56, -,8.790354
363.18,6560.547,783.20,-22.33333,75.56, -,8.790354
363.23,6557.186,783.30,-25.52381,75.56, -,8.790354
363.28,6557.186,783.30,-25.52381,75.56, -,8.790354
363.33,6557.186,783.30,-22.33333,75.56, -,8.790354
363.38,6553.822,783.40,-25.52381,75.56, -,8.790354
363.43,6550.461,783.50,-25.52381,75.56, -,8.790354
363.48,6547.1,783.60,-28.71428,75.56, -,8.790354
363.53,6547.1,783.60,-28.71428,75.56, -,8.790354
363.58,6543.737,783.70,-28.71428,75.56, -,8.790354
363.63,6543.737,783.70,-25.52381,75.56, -,8.790354
363.68,6543.737,783.70,-25.52381,75.56, -,8.790354
363.73,6540.377,783.80,-28.71428,75.56, -,8.790354
363.78,6540.377,783.80,-28.71428,75.56, -,8.790354
363.83,6537.015,783.90,-28.71428,75.56, -,8.790354
363.88,6537.015,783.90,-28.71428,75.56, -,8.790354
363.93,6533.656,784.00,-31.90476,75.56, -,8.790354
363.98,6533.656,784.00,-28.71428,75.56, -,8.790354
364.03,6530.297,784.10,-31.90476,75.56, -,8.790354
364.08,6530.297,784.10,-31.90476,75.56, -,8.790354
364.13,6526.936,784.20,-31.90476,75.56, -,8.790354
364.18,6526.936,784.20,-31.90476,75.56, -,8.790354
364.23,6526.936,784.20,-31.90476,75.56, -,8.790354
364.28,6523.578,784.30,-31.90476,75.56, -,8.790354
364.33,6523.578,784.30,-31.90476,75.56, -,8.790354
364.38,6523.578,784.30,-31.90476,75.56, -,8.790354
364.43,6520.217,784.40,-31.90476,75.56, -,8.790354
364.48,6520.217,784.40,-28.71428,75.56, -,8.790354
364.53,6520.217,784.40,-25.52381,75.38, -,8.790354
364.58,6516.86,784.50,-28.71428,75.38, -,8.790354
364.63,6516.86,784.50,-25.52381,75.38, -,8.790354
364.68,6516.86,784.50,-25.52381,75.38, -,8.790354
364.73,6516.86,784.50,-25.52381,75.38, -,8.790354
364.78,6513.502,784.60,-25.52381,75.38, -,8.790354
364.83,6513.502,784.60,-25.52381,75.38, -,8.790354
364.88,6513.502,784.60,-22.33333,75.38, -,8.790354
364.93,6513.502,784.60,-22.33333,75.38, -,8.790354
364.98,6513.502,784.60,-19.14286,75.38, -,8.790354
365.03,6510.143,784.70,-22.33333,75.38, -,8.790354
365.08,6506.787,784.80,-22.33333,75.38, -,8.790354
365.13,6506.787,784.80,-22.33333,75.38, -,8.790354
365.18,6503.428,784.90,-22.33333,75.38, -,8.790354
365.23,6503.428,784.90,-22.33333,75.38, -,8.790354
365.28,6500.072,785.00,-25.52381,75.38, -,8.790354
365.33,6500.072,785.00,-22.33333,75.38, -,8.790354
365.38,6496.717,785.10,-25.52381,75.38, -,8.790354
365.43,6496.717,785.10,-25.52381,75.38, -,8.790354
365.48,6493.359,785.20,-25.52381,75.38, -,8.770906
365.53,6493.359,785.20,-25.52381,75.38, -,8.770906
365.58,6490.004,785.30,-28.71428,75.38, -,8.770906
365.63,6490.004,785.30,-25.52381,75.38, -,8.770906
365.68,6486.647,785.40,-28.71428,75.38, -,8.770906
365.73,6486.647,785.40,-28.71428,75.38, -,8.770906
365.78,6486.647,785.40,-28.71428,75.38, -,8.770906
365.83,6486.647,785.40,-25.52381,75.38, -,8.770906
365.88,6483.293,785.50,-28.71428,75.38, -,8.770906
365.93,6483.293,785.50,-28.71428,75.38, -,8.770906
365.98,6479.939,785.60,-31.90476,75.38, -,8.770906
366.03,6479.939,785.60,-31.90476,75.38, -,8.770906
366.08,6476.584,785.70,-31.90476,75.38, -,8.770906
366.13,6476.584,785.70,-28.71428,75.38, -,8.770906
366.18,6476.584,785.70,-28.71428,75.38, -,8.770906
366.23,6473.23,785.80,-28.71428,75.38, -,8.770906
366.28,6473.23,785.80,-28.71428,75.38, -,8.770906
366.33,6469.875,785.90,-28.71428,75.38, -,8.770906
366.38,6469.875,785.90,-28.71428,75.38, -,8.770906
366.43,6466.523,786.00,-28.71428,75.38, -,8.770906
366.48,6466.523,786.00,-28.71428,75.38, -,8.770906
366.53,6463.171,786.10,-28.71428,75.38, -,8.790354
366.58,6459.817,786.20,-31.90476,75.38, -,8.790354
366.63,6459.817,786.20,-28.71428,75.38, -,8.790354
366.68,6459.817,786.20,-28.71428,75.38, -,8.790354
366.73,6456.465,786.30,-28.71428,75.38, -,8.790354
366.78,6456.465,786.30,-28.71428,75.38, -,8.790354
366.83,6453.112,786.40,-31.90476,75.38, -,8.790354
366.88,6453.112,786.40,-31.90476,75.38, -,8.790354
366.93,6449.762,786.50,-31.90476,75.38, -,8.790354
366.98,6449.762,786.50,-31.90476,75.38, -,8.790354
367.03,6449.762,786.50,-28.71428,75.38, -,8.790354
367.08,6446.411,786.60,-31.90476,75.38, -,8.790354
367.13,6446.411,786.60,-28.71428,75.38, -,8.790354
367.18,6443.059,786.70,-31.90476,75.38, -,8.790354
367.23,6443.059,786.70,-31.90476,75.38, -,8.790354
367.28,6443.059,786.70,-28.71428,75.38, -,8.790354
367.33,6439.709,786.80,-31.90476,75.38, -,8.790354
367.38,6439.709,786.80,-28.71428,75.38, -,8.790354
367.43,6436.358,786.90,-31.90476,75.38, -,8.790354
367.48,6436.358,786.90,-28.71428,75.38, -,8.770906
367.53,6433.009,787.00,-31.90476,75.38, -,8.770906
367.58,6433.009,787.00,-28.71428,75.38, -,8.770906
367.63,6433.009,787.00,-25.52381,75.38, -,8.770906
367.68,6433.009,787.00,-25.52381,75.38, -,8.770906
367.73,6429.66,787.10,-28.71428,75.38, -,8.770906
367.78,6429.66,787.10,-25.52381,75.38, -,8.770906
367.83,6426.31,787.20,-28.71428,75.38, -,8.770906
367.88,6426.31,787.20,-25.52381,75.38, -,8.770906
367.93,6426.31,787.20,-25.52381,75.38, -,8.770906
367.98,6422.961,787.30,-25.52381,75.38, -,8.770906
368.03,6419.612,787.40,-28.71428,75.38, -,8.770906
368.08,6419.612,787.40,-28.71428,75.38, -,8.770906
368.13,6416.264,787.50,-28.71428,75.38, -,8.770906
368.18,6416.264,787.50,-28.71428,75.38, -,8.770906
368.23,6416.264,787.50,-25.52381,75.38, -,8.770906
368.28,6412.917,787.60,-28.71428,75.38, -,8.770906
368.33,6412.917,787.60,-28.71428,75.38, -,8.770906
368.38,6412.917,787.60,-25.52381,75.38, -,8.770906
368.43,6412.917,787.60,-25.52381,75.38, -,8.770906
368.48,6412.917,787.60,-22.33333,75.38, -,8.770906
368.53,6409.568,787.70,-25.52381,75.38, -,8.790354
368.58,6409.568,787.70,-22.33333,75.38, -,8.790354
368.63,6406.222,787.80,-25.52381,75.38, -,8.790354
368.68,6402.874,787.90,-28.71428,75.38, -,8.790354
368.73,6399.528,788.00,-31.90476,75.38, -,8.790354
368.78,6399.528,788.00,-28.71428,75.38, -,8.790354
368.83,6396.183,788.10,-31.90476,75.38, -,8.790354
368.88,6396.183,788.10,-28.71428,75.38, -,8.790354
368.93,6396.183,788.10,-28.71428,75.38, -,8.790354
368.98,6392.836,788.20,-31.90476,75.38, -,8.790354
369.03,6392.836,788.20,-28.71428,75.38, -,8.790354
369.08,6392.836,788.20,-25.52381,75.38, -,8.790354
369.13,6389.492,788.30,-28.71428,75.38, -,8.790354
369.18,6386.146,788.40,-28.71428,75.38, -,8.790354
369.23,6386.146,788.40,-28.71428,75.38, -,8.790354
369.28,6386.146,788.40,-28.71428,75.38, -,8.790354
369.33,6386.146,788.40,-25.52381,75.38, -,8.790354
369.38,6382.801,788.50,-28.71428,75.38, -,8.790354
369.43,6382.801,788.50,-28.71428,75.38, -,8.790354
369.48,6382.801,788.50,-28.71428,75.38, -,8.770906
369.53,6382.801,788.50,-28.71428,75.38, -,8.770906
369.58,6379.458,788.60,-28.71428,75.38, -,8.770906
369.63,6379.458,788.60,-28.71428,75.38, -,8.770906
369.68,6376.113,788.70,-28.71428,75.38, -,8.770906
